,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
386,Wed Nov 03 22:43:04 +0000 2021,APFactCheck,Posts questioned why it appeared that thousands of Wisconsin voters registered to vote in 1918 or had the same phone number. The answer: default numbers were used when that data was missing. Get the facts from @AP. https://t.co/ZKFJ4So4SQ,182,246,1.46E+18,,,,,
387,Tue Nov 02 20:07:31 +0000 2021,APFactCheck,"A photo of a long zig-zagging line does not show voters queued up at an Alexandria, Virginia, polling location, it's students at a 2014 job fair in China. Get your facts from @AP.
 https://t.co/GPVW9mwDy7",55,130,1.46E+18,,,,,
388,Mon Nov 01 22:47:31 +0000 2021,APFactCheck,A popular video of a soccer match where the crowd appears to chant an anti-Biden phrase was manipulated to add the chant. The original video dates back to 2016. @AP has the facts. https://t.co/7PqQDhj3aY,21,37,1.46E+18,,,,,
389,Mon Nov 01 22:46:25 +0000 2021,APFactCheck,A Canadian charity’s ad campaign to raise awareness about pediatric strokes has been distorted online by those who oppose COVID-19 vaccines. Get the facts from @AP. https://t.co/OJvEUHfNFJ,11,22,1.46E+18,,,,,
390,Fri Oct 29 23:31:05 +0000 2021,APFactCheck,Social media users are distorting an exchange between President Joe Biden and Pope Francis in which the president told the pope a story about Black baseball legend Satchel Paige. Get the facts from @AP. https://t.co/Xc5XSbPDHe,124,208,1.45E+18,,,,,
391,Fri Oct 29 20:00:28 +0000 2021,APFactCheck,"A video shared on social media is being falsely described as showing the U.S. military in Taiwan. In fact, the video was shot at a ceremony in Monterey Park, California, commemorating a 1937 battle between Chinese and Japanese troops. @AP has the facts. https://t.co/gb3eUowo2u",306,509,1.45E+18,,,,,
392,Fri Oct 29 19:26:46 +0000 2021,APFactCheck,"Old videos, a fake newspaper article and incorrect assertions about refugee aid were among the false information that circulated on social media this week. Get the facts from @AP.
 https://t.co/SiuQJA8myP",51,88,1.45E+18,,,,,
393,Thu Oct 28 16:39:49 +0000 2021,APFactCheck,"Is it OK to go trick-or-treating during the pandemic? It might depend on your situation and comfort level, but experts say trick-or-treating is an outdoor activity that makes it easy to maintain a physical distance. https://t.co/YCyO4PCJkn",28,0,1.45E+18,,,,,
394,Wed Oct 27 21:03:28 +0000 2021,APFactCheck,Updating your voicemail’s outgoing message requires service or a connection. But a “tip” that’s been widely shared on social media wrongly claims people can do so when stranded without a signal to alert others of their whereabouts. Get the facts from @AP. https://t.co/wliRm0x9WY,1626,2554,1.45E+18,,,,,
395,Tue Oct 26 22:54:22 +0000 2021,APFactCheck,"A study that examined threat responses in monkeys had no connection to Dr. Anthony Fauci or the Fauci-run National Institute of Allergy and Infectious Diseases, despite false claims circulating online. A separate division of the NIH conducted the research. https://t.co/c7A3LztFGO",299,417,1.45E+18,,,,,
396,Tue Oct 26 17:11:23 +0000 2021,APFactCheck,"President Biden likes to talk about a train conductor who congratulated him for traveling more miles on Amtrak than on Air Force Two as vice president. An #APFactCheck finds his story goes off the rails, with details that don’t add up. 
 
 https://t.co/ncY2RgnNMG",6,13,1.45E+18,,,,,
397,Tue Oct 26 11:33:51 +0000 2021,APFactCheck,"Leaked Facebook documents show the platform ignored some of its own researchers' suggestions for tackling vaccine misinformation, an @AP review finds. 
 
 #TheFacebookPapers
 
 https://t.co/0Kxq848qJJ",134,0,1.45E+18,,,,,
398,Fri Oct 22 18:08:29 +0000 2021,APFactCheck,"Unvaccinated FEMA employees are not replacing health care workers who refuse to get a COVID-19 vaccine, and there is no epidemic of vaccine-related plane crashes, despite what you might have seen online this week. Get the facts from @AP. https://t.co/p9saZx1sNC",23,45,1.45E+18,,,,,
399,Fri Oct 22 16:02:19 +0000 2021,APFactCheck,"What is the “delta plus” variant of the coronavirus? It’s a relative of the delta variant that's on the radar of health officials, but is not yet a concern. https://t.co/VjUyQzrDeI",50,0,1.45E+18,,,,,
400,Thu Oct 21 23:57:28 +0000 2021,APFactCheck,A popular post on social media distorts Massachusetts data on COVID-19 deaths among vaccinated people. Get the facts from @AP. https://t.co/UyRcVpMY5L,77,122,1.45E+18,,,,,
401,Thu Oct 21 01:42:29 +0000 2021,APFactCheck,"Social media users have repeatedly shared the false claim that the role of approving COVID-19 vaccines falls to Christine Grady, an NIH official and Dr. Anthony Fauci’s wife. But the FDA is in charge of authorizing the shots, not Grady and the NIH. https://t.co/YcpQXFow3w",19,27,1.45E+18,,,,,
402,Thu Oct 21 01:20:33 +0000 2021,APFactCheck,"A tweet falsely claimed Facebook had changed its policy on hate speech to prohibit a slogan popular among critics of President Joe Biden. The user who originated the claim told @AP it was satire, but many social media users spread it as if it were true. https://t.co/eBLBcOeBgW",255,407,1.45E+18,,,,,
403,Wed Oct 20 01:44:47 +0000 2021,APFactCheck,A March 2019 video of Indigenous demonstrators in Brazil is being misrepresented online. Social media users are falsely claiming it shows aboriginal people in Australia protesting against COVID-19 vaccines. Get the facts from @AP. https://t.co/6uo0I3PsIp,43,52,1.45E+18,,,,,
404,Mon Oct 18 23:06:45 +0000 2021,APFactCheck,"No, a Canadian government agency did not issue a memo warning employees they could be fired if they used a phrase popular among President Joe Biden’s critics. The agency confirmed the purported memo circulating online is fake. https://t.co/YCsFp3FsnX",35,55,1.45E+18,,,,,
405,Mon Oct 18 18:26:35 +0000 2021,APFactCheck,"A social media post criticizing the recitation of the Islamic call to prayer at a rally in Varanasi, India, left out a key bit of context: Prayers from other faiths were recited at the rally too. Here are the facts from @AP. https://t.co/df5qQVdv2Y",6,13,1.45E+18,,,,,
406,Mon Oct 18 16:26:42 +0000 2021,APFactCheck,"Social media users shared a video of Danish health official Tanja Erichsen fainting during a press conference in April, falsely claiming she collapsed from the COVID-19 vaccine. In fact, Erichsen had not been vaccinated at the time. https://t.co/j0jr5dzvba",8,19,1.45E+18,,,,,
407,Mon Oct 18 16:05:09 +0000 2021,APFactCheck,A social media post claiming to share images of grocery store shelves during Trump and Biden’s presidencies is misleading. The “Trump” photo was taken in Australia in 2012; the “Biden” one was shot after a 2018 South Carolina hurricane. @AP has the facts. https://t.co/HAo5O1Jc44,1135,1576,1.45E+18,,,,,
408,Fri Oct 15 22:04:42 +0000 2021,APFactCheck,"Contrary to misleading social media posts, the U.S. Postal Service is expected to be subject to a forthcoming rule requiring employees of large businesses to be vaccinated against COVID-19 or participate in weekly testing. Get the facts from @AP. https://t.co/reAY5TgRv6",405,674,1.45E+18,,,,,
409,Fri Oct 15 21:32:52 +0000 2021,APFactCheck,Social media users are circulating an old photo of a music festival in Switzerland and falsely claiming it shows a recent protest in Italy over COVID-19 requirements. Get the facts from @AP https://t.co/OtCQqkTaSA,506,829,1.45E+18,,,,,
410,Fri Oct 15 19:23:08 +0000 2021,APFactCheck,"Online posts this week misrepresented a Biden tax proposal, and spread false claims about airport employees and the COVID-19 vaccine. Get the facts from @AP. https://t.co/mpYCCgbHE0",32,67,1.45E+18,,,,,
411,Fri Oct 15 00:05:45 +0000 2021,APFactCheck,"Before the pandemic, a study that tracked health care workers found medical masks worked as well as N95s at preventing the spread of viral respiratory infections. Now social media users are distorting the findings. Get the facts from @AP. https://t.co/dQGw5tgKHH",19,32,1.45E+18,,,,,
412,Thu Oct 14 23:17:31 +0000 2021,APFactCheck,The Biden administration has proposed expanding banks’ IRS reporting duties to include the total amount deposited and withdrawn annually from most bank accounts. This would not mean monitoring each transaction over $600 as has been falsely claimed. https://t.co/8DrP4gqyTG,321,397,1.45E+18,,,,,
413,Thu Oct 14 15:11:54 +0000 2021,APFactCheck,"What’s the latest advice on the type of mask I should wear? It depends on your situation, but health officials say it should cover your nose and mouth, and fit snugly. https://t.co/gouL838lHG",42,0,1.45E+18,,,,,
414,Thu Oct 14 00:44:40 +0000 2021,APFactCheck,"New draft guidance on daily low-dose aspirin use, which no longer recommends it for older adults without heart disease to prevent a first heart attack or stroke, is unrelated to COVID-19. But misleading posts online falsely suggest a connection. https://t.co/99zyiq5ilz",24,25,1.45E+18,,,,,
415,Fri Oct 08 19:23:33 +0000 2021,APFactCheck,"Parents don’t need to be vaccinated to take newborns home from the hospital in New York, and a proposed infrastructure bill doesn’t include a tax on cows. Get the facts on these claims and more this week from @AP. https://t.co/D4TBGgr2vq",34,41,1.45E+18,,,,,
416,Fri Oct 08 02:34:14 +0000 2021,APFactCheck,"Pfizer's COVID-19 vaccine does not contain fetal cells, as social media posts have falsely claimed. The erroneous claim distorts the facts of how the vaccine, like many other medications, was tested. Get the facts from @AP. https://t.co/iamPAvAoZn",164,257,1.45E+18,,,,,
417,Thu Oct 07 18:45:24 +0000 2021,APFactCheck,Can I get the flu and COVID-19 vaccines at the same time? Yes. Health officials say the shots should work as expected whether they’re given separately or in the same visit. https://t.co/eFpwGlIGUA,71,0,1.45E+18,,,,,
418,Wed Oct 06 23:06:17 +0000 2021,APFactCheck,"Experts say widespread vaccination helped COVID-19 cases drop in Denmark and Norway recently, but social media users are misrepresenting the trend by suggesting it is connected to lifting pandemic restrictions. Get the facts from @AP. https://t.co/LcpwcMDReU",189,266,1.45E+18,,,,,
419,Wed Oct 06 19:25:36 +0000 2021,APFactCheck,"A video showing vessels in a congested waterway was filmed in Bangladesh in February 2021, not recently in Oklahoma or the Suez Canal as social media posts claimed. Get the facts from @AP. https://t.co/pIku2RW0TW",5,6,1.45E+18,,,,,
420,Wed Oct 06 17:39:01 +0000 2021,APFactCheck,"Contrary to false claims circulating online, the National School Boards Association didn’t ask President Joe Biden to label protesting parents “domestic terrorists,” and there’s no indication Biden or the Justice Department called them terrorists, either. https://t.co/kVflaQKHme",165,298,1.45E+18,,,,,
421,Wed Oct 06 03:48:45 +0000 2021,APFactCheck,"No, Attorney General Merrick Garland did not instruct the FBI to “mobilize against parents who oppose critical race theory,” as tweets falsely claim. Garland directed federal agencies to address rising criminal conduct against educators. @AP has the facts. https://t.co/kqpPnIubS3",43,98,1.45E+18,,,,,
422,Fri Oct 01 21:37:48 +0000 2021,APFactCheck,"There’s no relationship between the parasite drug ivermectin and an antiviral drug Pfizer is testing to prevent COVID-19, despite false social media posts claiming they’re the same drug. Get the facts from @AP. https://t.co/pji4nNTsbD",234,343,1.44E+18,,,,,
423,Fri Oct 01 17:05:04 +0000 2021,APFactCheck,"Misinformation spread online this week about COVID-19 vaccines, Arizona’s 2020 election results and an infrastructure bill in Congress. Here are the facts. https://t.co/Ddpv06MIrp",41,53,1.44E+18,,,,,
424,Thu Sep 30 21:16:41 +0000 2021,APFactCheck,A photo that social media users falsely claimed showed the Taliban hanging a man in Afghanistan actually shows a suicide attempt that occurred in 2018. Get the facts from @AP. https://t.co/3Po2iASVOI,354,864,1.44E+18,,,,,
425,Thu Sep 30 15:30:24 +0000 2021,APFactCheck,"Am I fully vaccinated without a COVID-19 vaccine booster? Yes, people who got a two-dose vaccine or the single-dose Johnson &amp; Johnson shot are considered fully vaccinated. https://t.co/YUDacGlSfx",45,0,1.44E+18,,,,,
426,Wed Sep 29 22:26:58 +0000 2021,APFactCheck,All COVID-19 cases reported in Alberta are confirmed with tests. But some social media users are sharing an out-of-context video clip of the Canadian province’s top health official to falsely suggest otherwise. Get the facts from @AP. https://t.co/ImiwDcrCUz,32,62,1.44E+18,,,,,
427,Wed Sep 29 21:22:39 +0000 2021,APFactCheck,"Walmart has not announced plans to require customers to show proof of vaccination, despite videos and memes claiming as much on social media. Get the facts from @AP.
 https://t.co/CVTtAZPDj1",11,12,1.44E+18,,,,,
428,Wed Sep 29 19:32:46 +0000 2021,APFactCheck,"President Biden hasn’t put forward a mileage tax proposal, as social media posts falsely suggest. His infrastructure bill that’s before Congress includes a pilot program to study how such a tax could work, but doesn’t impose the tax. Here are the facts. https://t.co/kIMlSXTK3D",311,538,1.44E+18,,,,,
429,Wed Sep 29 18:51:02 +0000 2021,APFactCheck,"Posts continue to circulate online falsely claiming that COVID-19 survivors don’t need vaccines because of natural immunity. In fact, that protection is variable and not long-lasting, so vaccines are still recommended. Here’s our recent look at this claim. https://t.co/NHiepR24T1",1746,2517,1.44E+18,,,,,
